"code","billable","short_desc","long_desc","code_system","version"
"20116",TRUE,"Hodgkins granulom pelvic","Hodgkin's granuloma, intrapelvic lymph nodes","ICD-9-CM","32"
"20117",TRUE,"Hodgkins granulom spleen","Hodgkin's granuloma, spleen","ICD-9-CM","32"
"20118",TRUE,"Hodgkins granulom mult","Hodgkin's granuloma, lymph nodes of multiple sites","ICD-9-CM","32"
"20120",TRUE,"Hdgk src unsp xtrndl org","Hodgkin's sarcoma, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20121",TRUE,"Hodgkins sarcoma head","Hodgkin's sarcoma, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20122",TRUE,"Hodgkins sarcoma thorax","Hodgkin's sarcoma, intrathoracic lymph nodes","ICD-9-CM","32"
"20123",TRUE,"Hodgkins sarcoma abdom","Hodgkin's sarcoma, intra-abdominal lymph nodes","ICD-9-CM","32"
"20124",TRUE,"Hodgkins sarcoma axilla","Hodgkin's sarcoma, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20125",TRUE,"Hodgkins sarcoma inguin","Hodgkin's sarcoma, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20126",TRUE,"Hodgkins sarcoma pelvic","Hodgkin's sarcoma, intrapelvic lymph nodes","ICD-9-CM","32"
"20127",TRUE,"Hodgkins sarcoma spleen","Hodgkin's sarcoma, spleen","ICD-9-CM","32"
"20128",TRUE,"Hodgkins sarcoma mult","Hodgkin's sarcoma, lymph nodes of multiple sites","ICD-9-CM","32"
"20140",TRUE,"Lym-hst unsp xtrndl orgn","Hodgkin's disease, lymphocytic-histiocytic predominance, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20141",TRUE,"Hodg lymph-histio head","Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20142",TRUE,"Hodg lymph-histio thorax","Hodgkin's disease, lymphocytic-histiocytic predominance, intrathoracic lymph nodes","ICD-9-CM","32"
"20143",TRUE,"Hodg lymph-histio abdom","Hodgkin's disease, lymphocytic-histiocytic predominance, intra-abdominal lymph nodes","ICD-9-CM","32"
"20144",TRUE,"Hodg lymph-histio axilla","Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20145",TRUE,"Hodg lymph-histio inguin","Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20146",TRUE,"Hodg lymph-histio pelvic","Hodgkin's disease, lymphocytic-histiocytic predominance, intrapelvic lymph nodes","ICD-9-CM","32"
"20147",TRUE,"Hodg lymph-histio spleen","Hodgkin's disease, lymphocytic-histiocytic predominance, spleen","ICD-9-CM","32"
"20148",TRUE,"Hodg lymph-histio mult","Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of multiple sites","ICD-9-CM","32"
"20150",TRUE,"Ndr sclr unsp xtrndl org","Hodgkin's disease, nodular sclerosis, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20151",TRUE,"Hodg nodul sclero head","Hodgkin's disease, nodular sclerosis, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20152",TRUE,"Hodg nodul sclero thorax","Hodgkin's disease, nodular sclerosis, intrathoracic lymph nodes","ICD-9-CM","32"
"20153",TRUE,"Hodg nodul sclero abdom","Hodgkin's disease, nodular sclerosis, intra-abdominal lymph nodes","ICD-9-CM","32"
"20154",TRUE,"Hodg nodul sclero axilla","Hodgkin's disease, nodular sclerosis, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20155",TRUE,"Hodg nodul sclero inguin","Hodgkin's disease, nodular sclerosis, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20156",TRUE,"Hodg nodul sclero pelvic","Hodgkin's disease, nodular sclerosis, intrapelvic lymph nodes","ICD-9-CM","32"
"20157",TRUE,"Hodg nodul sclero spleen","Hodgkin's disease, nodular sclerosis, spleen","ICD-9-CM","32"
"20158",TRUE,"Hodg nodul sclero mult","Hodgkin's disease, nodular sclerosis, lymph nodes of multiple sites","ICD-9-CM","32"
"20160",TRUE,"Mxd celr unsp xtrndl org","Hodgkin's disease, mixed cellularity, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20161",TRUE,"Hodgkins mix cell head","Hodgkin's disease, mixed cellularity, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20162",TRUE,"Hodgkins mix cell thorax","Hodgkin's disease, mixed cellularity, intrathoracic lymph nodes","ICD-9-CM","32"
"20163",TRUE,"Hodgkins mix cell abdom","Hodgkin's disease, mixed cellularity, intra-abdominal lymph nodes","ICD-9-CM","32"
"20164",TRUE,"Hodgkins mix cell axilla","Hodgkin's disease, mixed cellularity, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20165",TRUE,"Hodgkins mix cell inguin","Hodgkin's disease, mixed cellularity, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20166",TRUE,"Hodgkins mix cell pelvic","Hodgkin's disease, mixed cellularity, intrapelvic lymph nodes","ICD-9-CM","32"
"20167",TRUE,"Hodgkins mix cell spleen","Hodgkin's disease, mixed cellularity, spleen","ICD-9-CM","32"
"20168",TRUE,"Hodgkins mix cell mult","Hodgkin's disease, mixed cellularity, lymph nodes of multiple sites","ICD-9-CM","32"
"20170",TRUE,"Lym dplt unsp xtrndl org","Hodgkin's disease, lymphocytic depletion, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20171",TRUE,"Hodg lymph deplet head","Hodgkin's disease, lymphocytic depletion, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20172",TRUE,"Hodg lymph deplet thorax","Hodgkin's disease, lymphocytic depletion, intrathoracic lymph nodes","ICD-9-CM","32"
"20173",TRUE,"Hodg lymph deplet abdom","Hodgkin's disease, lymphocytic depletion, intra-abdominal lymph nodes","ICD-9-CM","32"
"20174",TRUE,"Hodg lymph deplet axilla","Hodgkin's disease, lymphocytic depletion, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20175",TRUE,"Hodg lymph deplet inguin","Hodgkin's disease, lymphocytic depletion, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20176",TRUE,"Hodg lymph deplet pelvic","Hodgkin's disease, lymphocytic depletion, intrapelvic lymph nodes","ICD-9-CM","32"
"20177",TRUE,"Hodg lymph deplet spleen","Hodgkin's disease, lymphocytic depletion, spleen","ICD-9-CM","32"
"20178",TRUE,"Hodg lymph deplet mult","Hodgkin's disease, lymphocytic depletion, lymph nodes of multiple sites","ICD-9-CM","32"
"20190",TRUE,"Hdgk dis unsp xtrndl org","Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20191",TRUE,"Hodgkins dis NOS head","Hodgkin's disease, unspecified type, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20192",TRUE,"Hodgkins dis NOS thorax","Hodgkin's disease, unspecified type, intrathoracic lymph nodes","ICD-9-CM","32"
"20193",TRUE,"Hodgkins dis NOS abdom","Hodgkin's disease, unspecified type, intra-abdominal lymph nodes","ICD-9-CM","32"
"20194",TRUE,"Hodgkins dis NOS axilla","Hodgkin's disease, unspecified type, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20195",TRUE,"Hodgkins dis NOS inguin","Hodgkin's disease, unspecified type, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20196",TRUE,"Hodgkins dis NOS pelvic","Hodgkin's disease, unspecified type, intrapelvic lymph nodes","ICD-9-CM","32"
"20197",TRUE,"Hodgkins dis NOS spleen","Hodgkin's disease, unspecified type, spleen","ICD-9-CM","32"
"20198",TRUE,"Hodgkins dis NOS mult","Hodgkin's disease, unspecified type, lymph nodes of multiple sites","ICD-9-CM","32"
"20200",TRUE,"Ndlr lym unsp xtrndl org","Nodular lymphoma, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20201",TRUE,"Nodular lymphoma head","Nodular lymphoma, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20202",TRUE,"Nodular lymphoma thorax","Nodular lymphoma, intrathoracic lymph nodes","ICD-9-CM","32"
"20203",TRUE,"Nodular lymphoma abdom","Nodular lymphoma, intra-abdominal lymph nodes","ICD-9-CM","32"
"20204",TRUE,"Nodular lymphoma axilla","Nodular lymphoma, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20205",TRUE,"Nodular lymphoma inguin","Nodular lymphoma, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20206",TRUE,"Nodular lymphoma pelvic","Nodular lymphoma, intrapelvic lymph nodes","ICD-9-CM","32"
"20207",TRUE,"Nodular lymphoma spleen","Nodular lymphoma, spleen","ICD-9-CM","32"
"20208",TRUE,"Nodular lymphoma mult","Nodular lymphoma, lymph nodes of multiple sites","ICD-9-CM","32"
"20210",TRUE,"Mycs fng unsp xtrndl org","Mycosis fungoides, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20211",TRUE,"Mycosis fungoides head","Mycosis fungoides, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20212",TRUE,"Mycosis fungoides thorax","Mycosis fungoides, intrathoracic lymph nodes","ICD-9-CM","32"
"20213",TRUE,"Mycosis fungoides abdom","Mycosis fungoides, intra-abdominal lymph nodes","ICD-9-CM","32"
"20214",TRUE,"Mycosis fungoides axilla","Mycosis fungoides, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20215",TRUE,"Mycosis fungoides inguin","Mycosis fungoides, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20216",TRUE,"Mycosis fungoides pelvic","Mycosis fungoides, intrapelvic lymph nodes","ICD-9-CM","32"
"20217",TRUE,"Mycosis fungoides spleen","Mycosis fungoides, spleen","ICD-9-CM","32"
"20218",TRUE,"Mycosis fungoides mult","Mycosis fungoides, lymph nodes of multiple sites","ICD-9-CM","32"
"20220",TRUE,"Szry dis unsp xtrndl org","Sezary's disease, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20221",TRUE,"Sezary's disease head","Sezary's disease, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20222",TRUE,"Sezary's disease thorax","Sezary's disease, intrathoracic lymph nodes","ICD-9-CM","32"
"20223",TRUE,"Sezary's disease abdom","Sezary's disease, intra-abdominal lymph nodes","ICD-9-CM","32"
"20224",TRUE,"Sezary's disease axilla","Sezary's disease, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20225",TRUE,"Sezary's disease inguin","Sezary's disease, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20226",TRUE,"Sezary's disease pelvic","Sezary's disease, intrapelvic lymph nodes","ICD-9-CM","32"
"20227",TRUE,"Sezary's disease spleen","Sezary's disease, spleen","ICD-9-CM","32"
"20228",TRUE,"Sezary's disease mult","Sezary's disease, lymph nodes of multiple sites","ICD-9-CM","32"
"20230",TRUE,"Mlg hist unsp xtrndl org","Malignant histiocytosis, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20231",TRUE,"Mal histiocytosis head","Malignant histiocytosis, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20232",TRUE,"Mal histiocytosis thorax","Malignant histiocytosis, intrathoracic lymph nodes","ICD-9-CM","32"
"20233",TRUE,"Mal histiocytosis abdom","Malignant histiocytosis, intra-abdominal lymph nodes","ICD-9-CM","32"
"20234",TRUE,"Mal histiocytosis axilla","Malignant histiocytosis, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20235",TRUE,"Mal histiocytosis inguin","Malignant histiocytosis, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20236",TRUE,"Mal histiocytosis pelvic","Malignant histiocytosis, intrapelvic lymph nodes","ICD-9-CM","32"
"20237",TRUE,"Mal histiocytosis spleen","Malignant histiocytosis, spleen","ICD-9-CM","32"
"20238",TRUE,"Mal histiocytosis mult","Malignant histiocytosis, lymph nodes of multiple sites","ICD-9-CM","32"
"20240",TRUE,"Lk rtctl unsp xtrndl org","Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20241",TRUE,"Hairy-cell leukem head","Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20242",TRUE,"Hairy-cell leukem thorax","Leukemic reticuloendotheliosis, intrathoracic lymph nodes","ICD-9-CM","32"
"20243",TRUE,"Hairy-cell leukem abdom","Leukemic reticuloendotheliosis, intra-abdominal lymph nodes","ICD-9-CM","32"
"20244",TRUE,"Hairy-cell leukem axilla","Leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm","ICD-9-CM","32"
"20245",TRUE,"Hairy-cell leukem inguin","Leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20246",TRUE,"Hairy-cell leukem pelvic","Leukemic reticuloendotheliosis, intrapelvic lymph nodes","ICD-9-CM","32"
"20247",TRUE,"Hairy-cell leukem spleen","Leukemic reticuloendotheliosis, spleen","ICD-9-CM","32"
"20248",TRUE,"Hairy-cell leukem mult","Leukemic reticuloendotheliosis, lymph nodes of multiple sites","ICD-9-CM","32"
"20250",TRUE,"Ltr-siwe unsp xtrndl org","Letterer-siwe disease, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20251",TRUE,"Letterer-siwe dis head","Letterer-siwe disease, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20252",TRUE,"Letterer-siwe dis thorax","Letterer-siwe disease, intrathoracic lymph nodes","ICD-9-CM","32"
"20253",TRUE,"Letterer-siwe dis abdom","Letterer-siwe disease, intra-abdominal lymph nodes","ICD-9-CM","32"
"20254",TRUE,"Letterer-siwe dis axilla","Letterer-siwe disease, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20255",TRUE,"Letterer-siwe dis inguin","Letterer-siwe disease, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20256",TRUE,"Letterer-siwe dis pelvic","Letterer-siwe disease, intrapelvic lymph nodes","ICD-9-CM","32"
"20257",TRUE,"Letterer-siwe dis spleen","Letterer-siwe disease, spleen","ICD-9-CM","32"
"20258",TRUE,"Letterer-siwe dis mult","Letterer-siwe disease, lymph nodes of multiple sites","ICD-9-CM","32"
"20260",TRUE,"Mlg mast unsp xtrndl org","Malignant mast cell tumors, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20261",TRUE,"Mal mastocytosis head","Malignant mast cell tumors, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20262",TRUE,"Mal mastocytosis thorax","Malignant mast cell tumors, intrathoracic lymph nodes","ICD-9-CM","32"
"20263",TRUE,"Mal mastocytosis abdom","Malignant mast cell tumors, intra-abdominal lymph nodes","ICD-9-CM","32"
"20264",TRUE,"Mal mastocytosis axilla","Malignant mast cell tumors, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20265",TRUE,"Mal mastocytosis inguin","Malignant mast cell tumors, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20266",TRUE,"Mal mastocytosis pelvic","Malignant mast cell tumors, intrapelvic lymph nodes","ICD-9-CM","32"
"20267",TRUE,"Mal mastocytosis spleen","Malignant mast cell tumors, spleen","ICD-9-CM","32"
"20268",TRUE,"Mal mastocytosis mult","Malignant mast cell tumors, lymph nodes of multiple sites","ICD-9-CM","32"
"20270",TRUE,"Periph T cell lym xtrndl","Peripheral T cell lymphoma, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20271",TRUE,"Periph T cell lymph head","Peripheral T cell lymphoma, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20272",TRUE,"Periph T cell lym thorax","Peripheral T cell lymphoma, intrathoracic lymph nodes","ICD-9-CM","32"
"20273",TRUE,"Periph T cell lym abdom","Peripheral T cell lymphoma, intra-abdominal lymph nodes","ICD-9-CM","32"
"20274",TRUE,"Periph T cell lym axilla","Peripheral T cell lymphoma, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20275",TRUE,"Periph T cell lym inguin","Peripheral T cell lymphoma, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20276",TRUE,"Periph T cell lym pelvic","Peripheral T cell lymphoma, intrapelvic lymph nodes","ICD-9-CM","32"
"20277",TRUE,"Periph T cell lym spleen","Peripheral T cell lymphoma, spleen","ICD-9-CM","32"
"20278",TRUE,"Periph T cell lym multip","Peripheral T cell lymphoma, lymph nodes of multiple sites","ICD-9-CM","32"
"20280",TRUE,"Oth lymp unsp xtrndl org","Other malignant lymphomas, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20281",TRUE,"Lymphomas NEC head","Other malignant lymphomas, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20282",TRUE,"Lymphomas NEC thorax","Other malignant lymphomas, intrathoracic lymph nodes","ICD-9-CM","32"
"20283",TRUE,"Lymphomas NEC abdom","Other malignant lymphomas, intra-abdominal lymph nodes","ICD-9-CM","32"
"20284",TRUE,"Lymphomas NEC axilla","Other malignant lymphomas, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20285",TRUE,"Lymphomas NEC inguin","Other malignant lymphomas, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20286",TRUE,"Lymphomas NEC pelvic","Other malignant lymphomas, intrapelvic lymph nodes","ICD-9-CM","32"
"20287",TRUE,"Lymphomas NEC spleen","Other malignant lymphomas, spleen","ICD-9-CM","32"
"20288",TRUE,"Lymphomas NEC mult","Other malignant lymphomas, lymph nodes of multiple sites","ICD-9-CM","32"
"20290",TRUE,"Unsp lym unsp xtrndl org","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites","ICD-9-CM","32"
"20291",TRUE,"Lymphoid mal NEC head","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of head, face, and neck","ICD-9-CM","32"
"20292",TRUE,"Lymphoid mal NEC thorax","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrathoracic lymph nodes","ICD-9-CM","32"
"20293",TRUE,"Lymphoid mal NEC abdom","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intra-abdominal lymph nodes","ICD-9-CM","32"
"20294",TRUE,"Lymphoid mal NEC axilla","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of axilla and upper limb","ICD-9-CM","32"
"20295",TRUE,"Lymphoid mal NEC inguin","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb","ICD-9-CM","32"
"20296",TRUE,"Lymphoid mal NEC pelvic","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrapelvic lymph nodes","ICD-9-CM","32"
"20297",TRUE,"Lymphoid mal NEC spleen","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, spleen","ICD-9-CM","32"
"20298",TRUE,"Lymphoid mal NEC mult","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of multiple sites","ICD-9-CM","32"
"20300",TRUE,"Mult mye w/o achv rmson","Multiple myeloma, without mention of having achieved remission","ICD-9-CM","32"
"20301",TRUE,"Mult myelm w remission","Multiple myeloma, in remission","ICD-9-CM","32"
"20302",TRUE,"Mult myeloma in relapse","Multiple myeloma, in relapse","ICD-9-CM","32"
"20310",TRUE,"Pls cl leu w/o achv rmsn","Plasma cell leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20311",TRUE,"Plsm cell leuk w rmson","Plasma cell leukemia, in remission","ICD-9-CM","32"
"20312",TRUE,"Plsm cel leuk in relapse","Plasma cell leukemia, in relapse","ICD-9-CM","32"
"20380",TRUE,"Oth imno npl wo ach rmsn","Other immunoproliferative neoplasms, without mention of having achieved remission","ICD-9-CM","32"
"20381",TRUE,"Oth imnprfl npl w rmsn","Other immunoproliferative neoplasms, in remission","ICD-9-CM","32"
"20382",TRUE,"Oth imnprlf neo-relapse","Other immunoproliferative neoplasms, in relapse","ICD-9-CM","32"
"20400",TRUE,"Ac lym leuk wo achv rmsn","Acute lymphoid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20401",TRUE,"Act lym leuk w rmsion","Acute lymphoid leukemia, in remission","ICD-9-CM","32"
"20402",TRUE,"Act lymp leuk in relapse","Acute lymphoid leukemia, in relapse","ICD-9-CM","32"
"20410",TRUE,"Ch lym leuk wo achv rmsn","Chronic lymphoid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20411",TRUE,"Chr lym leuk w rmsion","Chronic lymphoid leukemia, in remission","ICD-9-CM","32"
"20412",TRUE,"Chr lymp leuk in relapse","Chronic lymphoid leukemia, in relapse","ICD-9-CM","32"
"20420",TRUE,"Sbac lym leu wo ach rmsn","Subacute lymphoid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20421",TRUE,"Sbac lym leuk w rmsion","Subacute lymphoid leukemia, in remission","ICD-9-CM","32"
"20422",TRUE,"Sbac lym leuk in relapse","Subacute lymphoid leukemia, in relapse","ICD-9-CM","32"
"20480",TRUE,"Oth lym leu wo achv rmsn","Other lymphoid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20481",TRUE,"Oth lym leuk w rmsion","Other lymphoid leukemia, in remission","ICD-9-CM","32"
"20482",TRUE,"Oth lym leuk in relapse","Other lymphoid leukemia, in relapse","ICD-9-CM","32"
"20490",TRUE,"Uns lym leu wo ach rmsn","Unspecified lymphoid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20491",TRUE,"Uns lym leuk w rmsion","Unspecified lymphoid leukemia, in remission","ICD-9-CM","32"
"20492",TRUE,"Lymp leuk NOS relapse","Unspecified lymphoid leukemia, in relapse","ICD-9-CM","32"
"20500",TRUE,"Ac myl leuk wo achv rmsn","Acute myeloid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20501",TRUE,"Act myl leuk w rmsion","Acute myeloid leukemia, in remission","ICD-9-CM","32"
"20502",TRUE,"Act myel leuk in relapse","Acute myeloid leukemia, in relapse","ICD-9-CM","32"
"20510",TRUE,"Ch myl leuk wo achv rmsn","Chronic myeloid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20511",TRUE,"Chr myl leuk w rmsion","Chronic myeloid leukemia, in remission","ICD-9-CM","32"
"20512",TRUE,"Chr myel leuk in relapse","Chronic myeloid leukemia, in relapse","ICD-9-CM","32"
"20520",TRUE,"Sbac myl leu wo ach rmsn","Subacute myeloid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20521",TRUE,"Sbac myl leuk w rmsion","Subacute myeloid leukemia,in remission","ICD-9-CM","32"
"20522",TRUE,"Sbac myl leuk in relapse","Subacute myeloid leukemia, in relapse","ICD-9-CM","32"
"20530",TRUE,"Myl sarcoma wo achv rmsn","Myeloid sarcoma, without mention of having achieved remission","ICD-9-CM","32"
"20531",TRUE,"Myl srcoma w rmsion","Myeloid sarcoma, in remission","ICD-9-CM","32"
"20532",TRUE,"Myel sarcoma in relapse","Myeloid sarcoma, in relapse","ICD-9-CM","32"
"20580",TRUE,"Oth my leuk wo achv rmsn","Other myeloid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20581",TRUE,"Oth myl leuk w rmsion","Other myeloid leukemia, in remission","ICD-9-CM","32"
"20582",TRUE,"Oth myel leuk in relapse","Other myeloid leukemia, in relapse","ICD-9-CM","32"
"20590",TRUE,"Uns my leu wo ach rmsn","Unspecified myeloid leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20591",TRUE,"Uns myl leuk w rmsion","Unspecified myeloid leukemia, in remission","ICD-9-CM","32"
"20592",TRUE,"Myel leuk NOS in relapse","Unspecified myeloid leukemia, in relapse","ICD-9-CM","32"
"20600",TRUE,"Ac mono leu wo achv rmsn","Acute monocytic leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20601",TRUE,"Act mono leuk w rmsion","Acute monocytic leukemia,in remission","ICD-9-CM","32"
"20602",TRUE,"Act mono leuk in relapse","Acute monocytic leukemia, in relapse","ICD-9-CM","32"
"20610",TRUE,"Ch mono leu wo achv rmsn","Chronic monocytic leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20611",TRUE,"Chr mono leuk w rmsion","Chronic monocytic leukemia, in remission","ICD-9-CM","32"
"20612",TRUE,"Chr mono leuk in relapse","Chronic monocytic leukemia, in relapse","ICD-9-CM","32"
"20620",TRUE,"Sbac mno leu wo ach rmsn","Subacute monocytic leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20621",TRUE,"Sbac mono leuk w rmsion","Subacute monocytic leukemia, in remission","ICD-9-CM","32"
"20622",TRUE,"Sbac mono leu in relapse","Subacute monocytic leukemia, in relapse","ICD-9-CM","32"
"20680",TRUE,"Ot mono leu wo achv rmsn","Other monocytic leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20681",TRUE,"Oth mono leuk w rmsion","Other monocytic leukemia, in remission","ICD-9-CM","32"
"20682",TRUE,"Oth mono leuk in relapse","Other monocytic leukemia, in relapse","ICD-9-CM","32"
"20690",TRUE,"Uns mno leu wo ach rmsn","Unspecified monocytic leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20691",TRUE,"Uns mono leuk w rmsion","Unspecified monocytic leukemia, in remission","ICD-9-CM","32"
"20692",TRUE,"Mono leuk NOS relapse","Unspecified monocytic leukemia, in relapse","ICD-9-CM","32"
"20700",TRUE,"Ac erth/erlk wo ach rmsn","Acute erythremia and erythroleukemia, without mention of having achieved remission","ICD-9-CM","32"
"20701",TRUE,"Act erth/erylk w rmson","Acute erythremia and erythroleukemia, in remission","ICD-9-CM","32"
"20702",TRUE,"Ac erth/erylk in relapse","Acute erythremia and erythroleukemia, in relapse","ICD-9-CM","32"
"20710",TRUE,"Chr erythrm w/o ach rmsn","Chronic erythremia, without mention of having achieved remission","ICD-9-CM","32"
"20711",TRUE,"Chr erythrm w remision","Chronic erythremia, in remission","ICD-9-CM","32"
"20712",TRUE,"Chr erythrmia in relapse","Chronic erythremia, in relapse","ICD-9-CM","32"
"20720",TRUE,"Mgkrcyt leuk wo ach rmsn","Megakaryocytic leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20721",TRUE,"Mgkrycyt leuk w rmsion","Megakaryocytic leukemia, in remission","ICD-9-CM","32"
"20722",TRUE,"Mgkrycyt leuk in relapse","Megakaryocytic leukemia, in relapse","ICD-9-CM","32"
"20780",TRUE,"Oth leuk w/o achv rmsn","Other specified leukemia, without mention of having achieved remission","ICD-9-CM","32"
"20781",TRUE,"Oth spf leuk w remsion","Other specified leukemia, in remission","ICD-9-CM","32"
"20782",TRUE,"Oth spf leuk in relapse","Other specified leukemia, in relapse","ICD-9-CM","32"
"20800",TRUE,"Ac leu un cl wo ach rmsn","Acute leukemia of unspecified cell type, without mention of having achieved remission","ICD-9-CM","32"
"20801",TRUE,"Act leuk uns cl w rmson","Acute leukemia of unspecified cell type, in remission","ICD-9-CM","32"
"20802",TRUE,"Ac leuk uns cl relapse","Acute leukemia of unspecified cell type, in relapse","ICD-9-CM","32"
"20810",TRUE,"Ch leu un cl wo ach rmsn","Chronic leukemia of unspecified cell type, without mention of having achieved remission","ICD-9-CM","32"
"20811",TRUE,"Chr leuk uns cl w rmson","Chronic leukemia of unspecified cell type, in remission","ICD-9-CM","32"
"20812",TRUE,"Ch leu uns cl in relapse","Chronic leukemia of unspecified cell type, in relapse","ICD-9-CM","32"
"20820",TRUE,"Sbc leu un cl wo ah rmsn","Subacute leukemia of unspecified cell type, without mention of having achieved remission","ICD-9-CM","32"
"20821",TRUE,"Sbac leuk uns cl w rmson","Subacute leukemia of unspecified cell type, in remission","ICD-9-CM","32"
"20822",TRUE,"Sbac leu uns cl-relapse","Subacute leukemia of unspecified cell type, in relapse","ICD-9-CM","32"
"20880",TRUE,"Ot leu un cl wo ach rmsn","Other leukemia of unspecified cell type, without mention of having achieved remission","ICD-9-CM","32"
